"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average_Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","28-May-2020","         98.60","         98.95","        100.70","         98.70","        100.35","        100.37","         99.88","    2933866","           293030549.45","      12492","    1653635","         56.36"
"NIFTYBEES","EQ","29-May-2020","        100.37","         99.90","        101.76","         98.80","        101.39","        101.38","        100.54","    2556493","           257032086.91","      10819","    1099215","         43.00"
"NIFTYBEES","EQ","01-Jun-2020","        101.38","        102.00","        105.28","        102.00","        104.46","        104.42","        104.40","    3862496","           403251831.40","      16187","    1583914","         41.01"
"NIFTYBEES","EQ","02-Jun-2020","        104.42","        102.00","        106.00","         95.00","        105.98","        105.89","        105.09","    2967926","           311891761.33","      12011","    1412679","         47.60"
"NIFTYBEES","EQ","03-Jun-2020","        105.89","        106.88","        107.84","        106.11","        106.90","        106.36","        107.13","    3693773","           395707027.19","      13667","    2001381","         54.18"
"NIFTYBEES","EQ","04-Jun-2020","        106.36","        106.36","        107.17","        105.10","        106.23","        106.27","        106.26","    2256015","           239725563.31","      10312","     886709","         39.30"
"NIFTYBEES","EQ","05-Jun-2020","        106.27","        106.27","        107.95","        106.25","        107.95","        107.66","        107.25","    1847988","           198191357.41","       8977","     744448","         40.28"
"NIFTYBEES","EQ","08-Jun-2020","        107.66","        108.50","        109.45","        107.67","        108.20","        108.10","        108.83","    2765914","           301016482.69","      12738","    1127157","         40.75"
"NIFTYBEES","EQ","09-Jun-2020","        108.10","        109.00","        109.10","        106.60","        106.77","        106.85","        107.93","    2356586","           254356292.94","      11289","     685575","         29.09"
"NIFTYBEES","EQ","10-Jun-2020","        106.85","        107.40","        107.90","        104.21","        107.76","        107.52","        107.31","    1834025","           196806990.31","       8786","     374534","         20.42"
"NIFTYBEES","EQ","11-Jun-2020","        107.52","        107.05","        107.88","        105.11","        105.40","        105.30","        106.28","    2105891","           223805464.95","      12617","     778534","         36.97"
"NIFTYBEES","EQ","12-Jun-2020","        105.30","        103.87","        105.91","        102.20","        105.64","        105.72","        103.64","    4921933","           510128666.70","      17679","    1155330","         23.47"
"NIFTYBEES","EQ","15-Jun-2020","        105.72","        105.65","        105.72","        103.39","        104.47","        104.51","        104.31","    3330233","           347363261.98","      15055","     721575","         21.67"
"NIFTYBEES","EQ","16-Jun-2020","        104.51","        106.25","        106.87","        103.37","        105.00","        105.21","        105.31","    3829031","           403224314.84","      13615","     615893","         16.08"
"NIFTYBEES","EQ","17-Jun-2020","        105.21","        104.93","        106.00","        104.32","        104.76","        104.92","        105.28","    4345818","           457534966.24","      11474","     419182","          9.65"
"NIFTYBEES","EQ","18-Jun-2020","        104.92","        105.38","        107.20","        104.10","        107.00","        106.97","        106.04","    2874262","           304783675.20","      10065","     700784","         24.38"
"NIFTYBEES","EQ","19-Jun-2020","        106.97","        107.80","        109.00","        106.10","        108.83","        108.79","        107.94","    4181389","           451359417.89","      12407","    1125308","         26.91"
"NIFTYBEES","EQ","22-Jun-2020","        108.79","        109.80","        110.29","        108.71","        109.78","        109.56","        109.67","    3664567","           401909912.42","      14391","     866226","         23.64"
"NIFTYBEES","EQ","23-Jun-2020","        109.56","        110.00","        111.28","        109.25","        111.15","        111.00","        110.35","    3164075","           349166414.95","      11598","     609755","         52.23"
"NIFTYBEES","EQ","24-Jun-2020","        111.00","        111.00","        111.91","        109.22","        109.79","        109.53","        110.94","    4180756","           463824826.68","      14593","    1240649","         29.68"
"NIFTYBEES","EQ","25-Jun-2020","        109.53","        109.00","        109.95","        108.01","        108.95","        109.05","        109.22","    5601669","           611825383.50","      12076","    2766514","         49.39"
"NIFTYBEES","EQ","26-Jun-2020","        109.05","        109.58","        110.60","        109.33","        110.35","        110.24","        109.87","    2440079","           268080882.75","       9543","     781252","         32.02"
"NIFTYBEES","EQ","29-Jun-2020","        110.24","        110.24","        111.10","        108.72","        109.77","        109.74","        109.28","    1969391","           215205969.83","      10933","     378354","         19.21"
"NIFTYBEES","EQ","30-Jun-2020","        109.74","        110.95","        110.95","        109.25","        109.66","        109.52","        109.98","    1667919","           183434836.90","       7644","     347414","         20.83"
"NIFTYBEES","EQ","01-Jul-2020","        109.52","        110.92","        111.20","        108.75","        111.03","        111.04","        110.57","    1781342","           196963894.91","       8066","     628635","         35.29"
"NIFTYBEES","EQ","02-Jul-2020","        111.04","        111.11","        112.47","        111.11","        112.23","        112.10","        111.90","    2697856","           301879782.54","      12613","    1092973","         40.51"
"NIFTYBEES","EQ","03-Jul-2020","        112.10","        112.65","        112.89","        112.14","        112.50","        112.51","        112.47","    1736490","           195309037.40","       8636","     508877","         29.30"
"NIFTYBEES","EQ","06-Jul-2020","        112.51","        113.88","        114.56","        112.80","        114.35","        114.28","        113.96","    2874054","           327516504.61","      12668","    1241896","         43.21"
"NIFTYBEES","EQ","07-Jul-2020","        114.28","        114.28","        114.97","        113.43","        114.55","        114.65","        114.17","    2472941","           282338996.15","       9143","     866863","         35.05"
"NIFTYBEES","EQ","08-Jul-2020","        114.65","        114.65","        115.20","        113.60","        113.85","        113.85","        114.61","    1888863","           216486272.87","       9247","     563236","         29.82"
"NIFTYBEES","EQ","09-Jul-2020","        113.85","        113.85","        115.20","        113.85","        115.10","        115.07","        114.77","    1791188","           205583497.58","       8552","     805427","         44.97"
"NIFTYBEES","EQ","10-Jul-2020","        115.07","        114.10","        115.07","        113.86","        114.49","        114.38","        114.33","    1703311","           194740578.24","       8597","     538763","         31.63"
"NIFTYBEES","EQ","13-Jul-2020","        114.38","        117.00","        117.00","        114.26","        114.95","        114.86","        115.12","    2318031","           266843834.99","       9632","     988409","         42.64"
"NIFTYBEES","EQ","14-Jul-2020","        114.86","        114.79","        115.10","        112.40","        112.90","        112.93","        113.18","    3298092","           373264502.03","      14208","    1339758","         40.62"
"NIFTYBEES","EQ","15-Jul-2020","        112.93","        113.99","        114.99","        112.61","        113.22","        112.97","        114.12","    3082696","           351802631.62","      10227","    1170165","         37.96"
"NIFTYBEES","EQ","16-Jul-2020","        112.97","        113.99","        114.24","        112.53","        113.96","        114.08","        113.33","    1849501","           209609760.62","       7288","     536586","         29.01"
"NIFTYBEES","EQ","17-Jul-2020","        114.08","        114.90","        116.17","        114.15","        116.10","        115.81","        115.08","    2349481","           270384124.50","       8852","    1093390","         46.54"
"NIFTYBEES","EQ","20-Jul-2020","        115.81","        116.10","        118.00","        116.05","        117.10","        117.06","        116.71","    2990564","           349034835.62","       9702","    1496781","         50.05"
"NIFTYBEES","EQ","21-Jul-2020","        117.06","        117.16","        118.73","        116.80","        118.71","        118.54","        118.35","    3251989","           384871928.78","       8941","    2175397","         66.89"
"NIFTYBEES","EQ","22-Jul-2020","        118.54","        119.00","        119.20","        117.35","        118.39","        118.11","        118.15","    2531693","           299131081.22","       8808","    1273087","         50.29"
"NIFTYBEES","EQ","23-Jul-2020","        118.11","        118.98","        119.20","        117.11","        119.09","        119.08","        118.76","    1948030","           231347766.88","       6564","    1335950","         68.58"
"NIFTYBEES","EQ","24-Jul-2020","        119.08","        118.30","        119.30","        117.71","        119.12","        118.99","        118.38","    2172268","           257161132.45","       9140","    1028182","         47.33"
"NIFTYBEES","EQ","27-Jul-2020","        118.99","        118.99","        119.95","        118.00","        118.29","        118.39","        118.48","    1759243","           208439176.89","       9898","     535088","         30.42"
"NIFTYBEES","EQ","28-Jul-2020","        118.39","        119.25","        120.19","        117.70","        120.05","        120.02","        119.49","    1684394","           201271931.81","       8257","     848443","         50.37"
"NIFTYBEES","EQ","29-Jul-2020","        120.02","        135.60","        135.60","        118.80","        119.29","        119.26","        119.72","    1794840","           214876013.43","       8995","     710288","         39.57"
"NIFTYBEES","EQ","30-Jul-2020","        119.26","        120.45","        120.45","        117.79","        117.83","        117.96","        118.98","    1906744","           226868557.55","       8070","     999254","         52.41"
"NIFTYBEES","EQ","31-Jul-2020","        117.96","        116.01","        118.60","        116.01","        118.20","        118.02","        118.02","    1481516","           174855550.16","       7263","     514373","         34.72"
"NIFTYBEES","EQ","03-Aug-2020","        118.02","        118.02","        119.50","        116.05","        116.25","        116.17","        116.70","    2747227","           320604379.24","      13501","    1637403","         59.60"
"NIFTYBEES","EQ","04-Aug-2020","        116.17","        116.30","        118.15","        116.25","        118.00","        118.00","        117.31","    1291694","           151523918.62","       7756","     583059","         45.14"
"NIFTYBEES","EQ","05-Aug-2020","        118.00","        118.02","        119.24","        117.64","        118.29","        118.03","        118.37","    1407351","           166588776.21","       8165","     425464","         30.23"
"NIFTYBEES","EQ","06-Aug-2020","        118.03","        118.95","        119.68","        118.18","        119.15","        119.02","        118.90","    1615399","           192075167.32","       7181","     685658","         42.45"
"NIFTYBEES","EQ","07-Aug-2020","        119.02","        119.60","        119.65","        118.16","        119.41","        119.35","        119.08","     776576","            92477609.92","       6359","     253770","         32.68"
"NIFTYBEES","EQ","10-Aug-2020","        119.35","        119.10","        120.39","        119.10","        120.00","        119.97","        120.07","    1036138","           124406317.15","       8414","     558062","         53.86"
"NIFTYBEES","EQ","11-Aug-2020","        119.97","        120.90","        120.98","        120.05","        120.64","        120.44","        120.51","     755382","            91028778.23","       7013","     319627","         42.31"
"NIFTYBEES","EQ","12-Aug-2020","        120.44","        120.25","        120.75","        119.27","        120.35","        120.33","        120.02","     892720","           107142302.06","       7297","     432576","         48.46"
"NIFTYBEES","EQ","13-Aug-2020","        120.33","        121.27","        121.44","        119.91","        120.56","        120.49","        120.41","    1022353","           123106490.37","       7866","     495388","         48.46"
"NIFTYBEES","EQ","14-Aug-2020","        120.49","        121.00","        121.27","        118.33","        119.34","        119.26","        119.90","    1546537","           185423369.76","       9723","     673630","         43.56"
"NIFTYBEES","EQ","17-Aug-2020","        119.26","        120.45","        120.90","        119.00","        119.99","        119.88","        119.62","    1696683","           202949680.82","      10799","     842733","         49.67"
"NIFTYBEES","EQ","18-Aug-2020","        119.88","        120.15","        121.07","        119.30","        121.00","        120.97","        120.62","    1675189","           202065803.51","       7269","    1077840","         64.34"
"NIFTYBEES","EQ","19-Aug-2020","        120.97","        122.50","        122.50","        121.00","        121.25","        121.13","        121.31","    3338356","           404981647.57","       7389","    2580877","         77.31"
"NIFTYBEES","EQ","20-Aug-2020","        121.13","        120.45","        120.82","        119.33","        120.30","        120.42","        120.28","    4239885","           509976335.98","       8165","    3672978","         86.63"
"NIFTYBEES","EQ","21-Aug-2020","        120.42","        121.99","        121.99","        120.50","        121.23","        121.11","        121.21","     684750","            82997693.45","       6886","     324904","         47.45"
"NIFTYBEES","EQ","24-Aug-2020","        121.11","        122.49","        139.30","        121.11","        121.90","        122.00","        121.82","    1136294","           138421943.58","       8838","     685390","         60.32"
"NIFTYBEES","EQ","25-Aug-2020","        122.00","        122.98","        124.99","        121.36","        122.00","        121.93","        121.96","     975133","           118923340.54","       7805","     462982","         47.48"
"NIFTYBEES","EQ","26-Aug-2020","        121.93","        135.00","        135.00","        121.80","        122.75","        122.75","        122.29","     965666","           118091082.53","       6976","     438754","         45.44"
"NIFTYBEES","EQ","27-Aug-2020","        122.75","        139.00","        139.00","        122.55","        123.00","        122.91","        123.10","    1150255","           141598684.77","       6857","     802153","         69.74"
"NIFTYBEES","EQ","28-Aug-2020","        122.91","        129.00","        129.00","        122.90","        124.20","        124.04","        123.77","    1532069","           189623969.32","       7652","     734820","         47.96"
"NIFTYBEES","EQ","31-Aug-2020","        124.04","        139.00","        139.00","        120.45","        120.65","        121.03","        122.03","    3949062","           481888072.64","      20118","    2007861","         50.84"
"NIFTYBEES","EQ","01-Sep-2020","        121.03","        134.88","        134.88","        120.00","        122.28","        122.15","        121.83","    1354038","           164966814.73","       9169","     434339","         32.08"
"NIFTYBEES","EQ","02-Sep-2020","        122.15","        125.00","        125.00","        121.56","        122.87","        122.75","        122.24","    1206221","           147449301.57","       6760","     526524","         43.65"
"NIFTYBEES","EQ","03-Sep-2020","        122.75","        129.88","        129.88","        122.11","        122.90","        122.73","        122.82","     990176","           121610465.36","       6880","     478133","         48.29"
"NIFTYBEES","EQ","04-Sep-2020","        122.73","        121.25","        122.05","        102.26","        121.39","        121.12","        121.24","    1498133","           181633551.71","      12474","     847124","         56.55"
"NIFTYBEES","EQ","07-Sep-2020","        121.12","        134.88","        134.88","        119.00","        121.60","        121.27","        120.87","    1011229","           122223205.75","       9815","     475361","         47.01"
"NIFTYBEES","EQ","08-Sep-2020","        121.27","        133.88","        133.88","        120.65","        120.80","        120.85","        121.50","    1193139","           144962290.00","       7740","     494670","         41.46"
"NIFTYBEES","EQ","09-Sep-2020","        120.85","        120.75","        120.75","        115.05","        120.55","        120.34","        119.99","    1567827","           188130200.28","      10320","     895782","         57.14"
"NIFTYBEES","EQ","10-Sep-2020","        120.34","        129.00","        129.00","        116.80","        121.81","        121.94","        121.51","    1180882","           143492096.38","       7081","     533653","         45.19"
"NIFTYBEES","EQ","11-Sep-2020","        121.94","        134.88","        134.88","        121.54","        122.10","        122.13","        121.92","    1149385","           140138570.50","       8025","     572050","         49.77"
"NIFTYBEES","EQ","14-Sep-2020","        122.13","        127.00","        127.00","        121.52","        122.03","        122.13","        122.60","    1051387","           128896581.62","      11026","     502907","         47.83"
"NIFTYBEES","EQ","15-Sep-2020","        122.13","        127.00","        127.00","        122.10","        123.06","        122.90","        122.65","    1137606","           139523840.55","       7921","     437421","         38.45"
"NIFTYBEES","EQ","16-Sep-2020","        122.90","        141.30","        141.30","        120.00","        123.57","        123.71","        123.35","    1142264","           140901395.86","       6941","     672278","         58.85"
"NIFTYBEES","EQ","17-Sep-2020","        123.71","        125.66","        125.66","        122.00","        122.85","        122.72","        122.86","     891649","           109544145.96","       6874","     441260","         49.49"
"NIFTYBEES","EQ","18-Sep-2020","        122.72","        130.00","        130.00","        111.70","        122.62","        122.66","        122.89","     631382","            77589242.17","       6040","     228413","         36.18"
"NIFTYBEES","EQ","21-Sep-2020","        122.66","        127.40","        127.40","        118.85","        119.70","        119.92","        121.29","    1765428","           214120967.74","      12662","     794598","         45.01"
"NIFTYBEES","EQ","22-Sep-2020","        119.92","        115.00","        125.00","        115.00","        119.10","        118.91","        119.08","    1654611","           197028433.46","      12012","     534861","         32.33"
"NIFTYBEES","EQ","23-Sep-2020","        118.91","        130.00","        130.00","        117.80","        119.00","        118.95","        118.80","    1291470","           153430734.78","       9288","     432766","         33.51"
"NIFTYBEES","EQ","24-Sep-2020","        118.95","        120.00","        120.00","        115.56","        116.10","        115.76","        116.57","    2545881","           296774481.98","      19974","    1602841","         62.96"
"NIFTYBEES","EQ","25-Sep-2020","        115.76","        116.85","        118.11","        115.00","        117.89","        117.87","        117.07","    1640526","           192056857.96","       9631","     526801","         32.11"
"NIFTYBEES","EQ","28-Sep-2020","        117.87","        120.00","        120.00","        117.91","        119.90","        119.75","        119.21","    1311060","           156292983.61","       9478","     534726","         40.79"
"NIFTYBEES","EQ","29-Sep-2020","        119.75","        130.00","        130.00","        119.41","        119.94","        119.82","        120.04","    1496038","           179581675.09","       7332","     685399","         45.81"
"NIFTYBEES","EQ","30-Sep-2020","        119.82","        122.00","        122.42","        118.55","        119.80","        119.93","        119.72","    1045912","           125217965.83","       7055","     382958","         36.61"
"NIFTYBEES","EQ","01-Oct-2020","        119.93","        120.50","        121.74","        119.72","        121.60","        121.61","        121.31","    1429824","           173448237.13","      10111","     600477","         42.00"
"NIFTYBEES","EQ","05-Oct-2020","        121.61","        125.00","        125.00","        120.05","        122.50","        122.38","        122.53","    2450876","           300296331.86","      11316","    1400431","         57.14"
"NIFTYBEES","EQ","06-Oct-2020","        122.38","        124.00","        124.20","        120.00","        124.15","        124.03","        123.54","    1563246","           193122662.58","       9098","     907636","         58.06"
"NIFTYBEES","EQ","07-Oct-2020","        124.03","        127.45","        127.45","        116.60","        125.00","        124.89","        124.56","    1645542","           204963345.68","       9583","     768091","         46.68"
"NIFTYBEES","EQ","08-Oct-2020","        124.89","        127.00","        127.00","        123.30","        126.00","        125.91","        126.08","    2178637","           274689562.21","      10520","    1223206","         56.15"
"NIFTYBEES","EQ","09-Oct-2020","        125.91","        130.00","        130.00","        125.70","        127.20","        126.99","        126.53","    2170221","           274603334.11","      10322","     731762","         33.72"
"NIFTYBEES","EQ","12-Oct-2020","        126.99","        124.00","        128.10","        124.00","        127.03","        126.96","        127.11","    2384129","           303058309.24","      11014","     467448","         19.61"
"NIFTYBEES","EQ","13-Oct-2020","        126.96","        129.00","        130.00","        126.00","        126.96","        127.02","        127.13","    1505033","           191330568.61","       7876","     617186","         41.01"
"NIFTYBEES","EQ","14-Oct-2020","        127.02","        127.55","        127.69","        125.80","        127.27","        127.42","        126.46","    1702320","           215268079.12","       9054","     381732","         22.42"
"NIFTYBEES","EQ","15-Oct-2020","        127.42","        128.00","        128.00","        124.00","        124.83","        124.81","        126.34","    3686080","           465698737.78","      14240","    2104054","         57.08"
"NIFTYBEES","EQ","16-Oct-2020","        124.81","        125.44","        125.92","        124.60","        125.65","        125.62","        125.46","    2100993","           263580489.54","      10164","     931558","         44.34"
"NIFTYBEES","EQ","19-Oct-2020","        125.62","        130.00","        130.00","        124.61","        126.90","        126.81","        126.64","    1702515","           215598842.11","       7959","     875065","         51.40"
"NIFTYBEES","EQ","20-Oct-2020","        126.81","        130.00","        130.00","        125.25","        126.80","        126.77","        126.75","    1244069","           157687230.71","       7073","     362340","         29.13"
"NIFTYBEES","EQ","21-Oct-2020","        126.77","        130.00","        130.00","        125.41","        127.08","        126.98","        126.95","    1714840","           217694363.42","      10057","     423514","         24.70"
"NIFTYBEES","EQ","22-Oct-2020","        126.98","        128.00","        128.00","        126.00","        126.70","        126.73","        126.56","    1185728","           150066336.85","       6951","     310310","         26.17"
"NIFTYBEES","EQ","23-Oct-2020","        126.73","        128.00","        128.00","        126.73","        126.90","        127.11","        127.13","    1099448","           139776789.58","       5379","     488959","         44.47"
"NIFTYBEES","EQ","26-Oct-2020","        127.11","        146.20","        146.20","        125.20","        125.90","        125.81","        125.98","    1653725","           208330706.10","      11412","     624426","         37.76"
"NIFTYBEES","EQ","27-Oct-2020","        125.81","        109.50","        129.99","        109.50","        126.85","        126.81","        126.15","    1375559","           173524373.52","       7154","     293156","         21.31"
"NIFTYBEES","EQ","28-Oct-2020","        126.81","        119.20","        145.80","        119.20","        125.52","        125.40","        125.78","    1802732","           226739386.74","       9800","     903813","         50.14"
"NIFTYBEES","EQ","29-Oct-2020","        125.40","        129.50","        139.00","        124.00","        124.92","        124.72","        124.76","    1442980","           180021689.56","       9381","     447582","         31.02"
"NIFTYBEES","EQ","30-Oct-2020","        124.72","        130.00","        138.00","        123.40","        124.58","        124.57","        124.35","    1694334","           210682263.31","      10923","     423071","         24.97"
"NIFTYBEES","EQ","02-Nov-2020","        124.57","        127.69","        127.69","        123.40","        124.25","        124.37","        124.16","    2026545","           251620862.26","      10555","    1133201","         55.92"
"NIFTYBEES","EQ","03-Nov-2020","        124.37","        126.00","        126.24","        124.05","        126.13","        126.01","        125.75","    1278806","           160807337.54","       7814","     634058","         49.58"
"NIFTYBEES","EQ","04-Nov-2020","        126.01","        139.00","        139.00","        114.70","        127.00","        127.03","        126.49","    1720136","           217579634.09","       8664","     566563","         32.94"
"NIFTYBEES","EQ","05-Nov-2020","        127.03","        133.00","        133.00","        127.51","        129.06","        129.12","        128.69","    1799777","           231611405.65","       9424","    1206056","         67.01"
"NIFTYBEES","EQ","06-Nov-2020","        129.12","        129.00","        130.80","        126.51","        130.51","        130.61","        129.97","    2090661","           271728973.79","       9536","    1303816","         62.36"
"NIFTYBEES","EQ","09-Nov-2020","        130.61","        132.00","        133.00","        131.16","        132.89","        132.73","        132.32","    1575611","           208481489.28","      11694","     789867","         50.13"
"NIFTYBEES","EQ","10-Nov-2020","        132.73","        144.70","        144.70","        132.94","        134.81","        134.72","        133.83","    2844216","           380632192.05","      11102","    1504217","         52.89"
"NIFTYBEES","EQ","11-Nov-2020","        134.72","        154.90","        154.90","        122.60","        136.00","        135.83","        135.29","    2626835","           355390517.29","      10769","    1028886","         39.17"
"NIFTYBEES","EQ","12-Nov-2020","        135.83","        144.70","        144.70","        134.65","        135.43","        135.26","        135.18","    1464974","           198029953.69","       8870","     466723","         31.86"
"NIFTYBEES","EQ","13-Nov-2020","        135.26","        140.00","        140.00","        130.00","        135.91","        135.79","        135.25","    1675631","           226634476.23","       7526","     816817","         48.75"
"NIFTYBEES","EQ","14-Nov-2020","        135.79","        123.60","        140.00","        123.60","        136.50","        136.40","        136.37","     901758","           122972939.83","      12746","     548672","         60.84"
"NIFTYBEES","EQ","17-Nov-2020","        136.40","        154.88","        154.88","        136.51","        137.40","        137.39","        137.32","    2497489","           342958599.00","      11212","    1500366","         60.07"
"NIFTYBEES","EQ","18-Nov-2020","        137.39","        136.00","        149.88","        136.00","        137.95","        137.90","        137.44","    1932468","           265591451.60","       8449","    1155734","         59.81"
"NIFTYBEES","EQ","19-Nov-2020","        137.90","        120.00","        143.88","        120.00","        136.20","        136.25","        137.36","    2243961","           308232329.28","      10541","    1163662","         51.86"
"NIFTYBEES","EQ","20-Nov-2020","        136.25","        137.00","        137.33","        135.00","        136.90","        137.00","        136.49","    1597557","           218056426.25","       8122","     642562","         40.22"
"NIFTYBEES","EQ","23-Nov-2020","        137.00","        149.00","        149.00","        136.62","        138.00","        137.76","        137.50","    1987751","           273323539.14","       9543","     898600","         45.21"
"NIFTYBEES","EQ","24-Nov-2020","        137.76","        147.88","        147.88","        129.50","        139.73","        139.38","        138.86","    2727726","           378761140.04","       9365","    1720292","         63.07"
"NIFTYBEES","EQ","25-Nov-2020","        139.38","        154.74","        154.74","        137.20","        137.50","        137.39","        138.62","    2261085","           313422311.05","      12922","     756895","         33.47"
"NIFTYBEES","EQ","26-Nov-2020","        137.39","        144.00","        144.00","        136.60","        138.65","        138.24","        137.48","    7689852","          1057235984.62","       9995","    6247725","         81.25"
"NIFTYBEES","EQ","27-Nov-2020","        138.24","        150.00","        150.00","        133.04","        138.32","        138.38","        138.42","    1273581","           176289409.12","       7610","     404031","         31.72"
"NIFTYBEES","EQ","01-Dec-2020","        138.38","        149.70","        149.70","        133.10","        139.80","        139.79","        139.25","    1452032","           202192175.49","      11358","     660591","         45.49"
"NIFTYBEES","EQ","02-Dec-2020","        139.79","        154.00","        154.00","        138.60","        139.95","        139.96","        139.48","    1203053","           167807357.66","       8460","     350186","         29.11"
"NIFTYBEES","EQ","03-Dec-2020","        139.96","        141.23","        143.00","        139.91","        140.11","        140.12","        140.22","    1344091","           188472532.61","       7223","     571954","         42.55"
"NIFTYBEES","EQ","04-Dec-2020","        140.12","        143.20","        143.20","        139.95","        141.32","        141.27","        140.86","    1151089","           162139308.28","       7834","     466252","         40.51"
"NIFTYBEES","EQ","07-Dec-2020","        141.27","        143.00","        143.00","        140.50","        142.35","        142.29","        141.75","    2265003","           321062583.16","       9958","    1224739","         54.07"
"NIFTYBEES","EQ","08-Dec-2020","        142.29","        154.00","        154.00","        141.30","        142.83","        142.86","        142.65","    1588215","           226552900.01","      10120","     650515","         40.96"
"NIFTYBEES","EQ","09-Dec-2020","        142.86","        146.00","        146.00","        140.50","        144.57","        144.41","        143.91","    1490549","           214507882.29","       8832","     553937","         37.16"
"NIFTYBEES","EQ","10-Dec-2020","        144.41","        154.00","        154.00","        143.00","        144.02","        143.82","        143.47","    1541066","           221093064.68","       9803","     383760","         24.90"
"NIFTYBEES","EQ","11-Dec-2020","        143.82","        148.00","        148.00","        142.80","        143.91","        143.93","        144.13","    1557017","           224408572.83","       8444","     493941","         31.72"
"NIFTYBEES","EQ","14-Dec-2020","        143.93","        144.99","        145.70","        143.45","        144.29","        144.32","        144.19","    2254461","           325067047.90","      10098","    1089066","         48.31"
"NIFTYBEES","EQ","15-Dec-2020","        144.32","        146.00","        146.00","        143.40","        144.73","        144.61","        144.13","    1565759","           225672015.88","       8562","     423390","         27.04"
"NIFTYBEES","EQ","16-Dec-2020","        144.61","        159.00","        159.00","        144.00","        145.99","        145.82","        145.56","    1258149","           183139613.80","       7316","     410820","         32.65"
"NIFTYBEES","EQ","17-Dec-2020","        145.82","        154.80","        154.80","        145.56","        146.70","        146.56","        146.35","    1116175","           163347650.50","       7299","     349741","         31.33"
"NIFTYBEES","EQ","18-Dec-2020","        146.56","        159.00","        159.00","        145.40","        147.02","        146.96","        146.44","    1745336","           255587318.48","       8063","     656814","         37.63"
"NIFTYBEES","EQ","21-Dec-2020","        146.96","        146.94","        146.96","        140.55","        142.46","        142.50","        144.39","    3192127","           460917337.85","      21168","    1284258","         40.23"
"NIFTYBEES","EQ","22-Dec-2020","        142.50","        146.40","        146.40","        129.70","        143.75","        143.82","        142.54","    2462353","           350986941.13","      16182","     781115","         31.72"
"NIFTYBEES","EQ","23-Dec-2020","        143.82","        143.95","        145.31","        143.28","        145.08","        145.12","        144.45","    1280315","           184945491.04","       8722","     444653","         34.73"
"NIFTYBEES","EQ","24-Dec-2020","        145.12","        154.70","        154.70","        144.45","        146.59","        146.52","        146.15","    1837640","           268575860.78","      15633","     762454","         41.49"
"NIFTYBEES","EQ","28-Dec-2020","        146.52","        159.00","        159.00","        146.25","        147.93","        147.78","        147.61","    1362994","           201185674.28","      17494","     670243","         49.17"
"NIFTYBEES","EQ","29-Dec-2020","        147.78","        148.40","        148.95","        148.10","        148.75","        148.77","        148.61","    1639088","           243586233.57","      15125","     571831","         34.89"
"NIFTYBEES","EQ","30-Dec-2020","        148.77","        149.41","        149.50","        148.10","        149.29","        149.27","        148.77","    1664595","           247636699.30","      13851","     530155","         31.85"
"NIFTYBEES","EQ","31-Dec-2020","        149.27","        148.15","        149.95","        148.15","        149.09","        149.07","        149.15","    1513100","           225675387.24","       8404","     424499","         28.05"
"NIFTYBEES","EQ","01-Jan-2021","        149.07","        159.68","        159.68","        147.65","        149.60","        149.57","        149.62","     767502","           114833619.96","      11250","     366995","         47.82"
"NIFTYBEES","EQ","04-Jan-2021","        149.57","        150.59","        150.90","        148.95","        150.90","        150.71","        150.21","    1729074","           259720488.15","      15203","     527636","         30.52"
"NIFTYBEES","EQ","05-Jan-2021","        150.71","        159.70","        159.70","        149.75","        151.21","        151.30","        150.43","    2248517","           338237310.49","      11352","    1069808","         47.58"
"NIFTYBEES","EQ","06-Jan-2021","        151.30","        159.70","        159.70","        145.58","        151.20","        151.22","        151.23","    1890161","           285852635.20","      12285","     726782","         38.45"
"NIFTYBEES","EQ","07-Jan-2021","        151.22","        155.00","        155.00","        151.01","        151.54","        151.20","        151.63","    1184831","           179656958.95","      10721","     404015","         34.10"
"NIFTYBEES","EQ","08-Jan-2021","        151.20","        168.88","        168.88","        151.73","        153.20","        152.88","        152.29","    1488219","           226646293.82","      11755","     621027","         41.73"
"NIFTYBEES","EQ","11-Jan-2021","        152.88","        158.00","        159.70","        153.11","        154.50","        154.38","        153.98","    1714620","           264020801.41","      13542","     667221","         38.91"
"NIFTYBEES","EQ","12-Jan-2021","        154.38","        154.44","        155.47","        153.90","        155.47","        155.32","        154.83","    1645477","           254762799.34","      10414","     598559","         36.38"
"NIFTYBEES","EQ","13-Jan-2021","        155.32","        156.15","        156.15","        154.31","        155.50","        155.60","        155.52","    1524163","           237035674.36","      12380","     642888","         42.18"
"NIFTYBEES","EQ","14-Jan-2021","        155.60","        155.50","        155.92","        154.52","        155.85","        155.76","        155.28","    1242536","           192944500.40","       9852","     464072","         37.35"
"NIFTYBEES","EQ","15-Jan-2021","        155.76","        155.95","        155.95","        153.50","        154.24","        154.11","        154.57","    2219346","           343033420.52","      20225","     856493","         38.59"
"NIFTYBEES","EQ","18-Jan-2021","        154.11","        160.25","        164.80","        152.08","        152.42","        152.56","        152.96","    2172716","           332348777.66","      21361","     803522","         36.98"
